id,silencerID,chrom,start,end,size,method,cellline,tissue,organ,species,ngene,dgene,genome,strand
3904,HS_03038763,chr2,170393950,170394098,148,"High throughput",K562,Blood,Blood,"Homo sapiens",FASTKD1,.,hg19,.
3905,HS_03038764,chr2,170681961,170682164,203,"High throughput",K562,Blood,Blood,"Homo sapiens",METTL5,.,hg19,.
3906,HS_03038765,chr2,170696663,170696887,224,"High throughput",K562,Blood,Blood,"Homo sapiens",UBR3,.,hg19,.
3907,HS_03038766,chr2,172041073,172041277,204,"High throughput",K562,Blood,Blood,"Homo sapiens",TLK1,.,hg19,.
3908,HS_03038767,chr2,172061168,172061341,173,"High throughput",K562,Blood,Blood,"Homo sapiens",TLK1,.,hg19,.
3909,HS_03038768,chr2,172174870,172175072,202,"High throughput",K562,Blood,Blood,"Homo sapiens",METTL8,.,hg19,.
3910,HS_03038769,chr2,172303768,172303972,204,"High throughput",K562,Blood,Blood,"Homo sapiens",DCAF17,.,hg19,.
3911,HS_03038770,chr2,172424417,172424588,171,"High throughput",K562,Blood,Blood,"Homo sapiens",CYBRD1,.,hg19,.
3912,HS_03038771,chr2,172791325,172791562,237,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC25A12,HAT1,hg19,.
3913,HS_03038772,chr2,172991525,172991701,176,"High throughput",K562,Blood,Blood,"Homo sapiens",DLX2,.,hg19,.
3914,HS_03038773,chr2,173456666,173456873,207,"High throughput",K562,Blood,Blood,"Homo sapiens",PDK1,.,hg19,.
3916,HS_03038775,chr2,174857477,174857650,173,"High throughput",K562,Blood,Blood,"Homo sapiens",SP3,.,hg19,.
3917,HS_03038776,chr2,174904545,174904945,400,"High throughput",K562,Blood,Blood,"Homo sapiens",OLA1,.,hg19,.
3918,HS_03038777,chr2,174914257,174914460,203,"High throughput",K562,Blood,Blood,"Homo sapiens",OLA1,.,hg19,.
3919,HS_03038778,chr2,175256788,175256952,164,"High throughput",K562,Blood,Blood,"Homo sapiens",CIR1,SCRN3,hg19,.
3920,HS_03038779,chr2,175351272,175351454,182,"High throughput",K562,Blood,Blood,"Homo sapiens",GPR155,.,hg19,.
3922,HS_03038781,chr2,175578156,175578368,212,"High throughput",K562,Blood,Blood,"Homo sapiens",WIPF1,CHRNA1,hg19,.
3924,HS_03038783,chr2,175921144,175921345,201,"High throughput",K562,Blood,Blood,"Homo sapiens",ATF2,.,hg19,.
3926,HS_03038785,chr2,176328833,176329307,474,"High throughput",K562,Blood,Blood,"Homo sapiens",ATP5MC3,.,hg19,.
3928,HS_03038787,chr2,177926638,177926818,180,"High throughput",K562,Blood,Blood,"Homo sapiens",HNRNPA3,.,hg19,.
3929,HS_03038788,chr2,178275762,178275927,165,"High throughput",K562,Blood,Blood,"Homo sapiens",AGPS,.,hg19,.
3931,HS_03038790,chr2,180128689,180128852,163,"High throughput",K562,Blood,Blood,"Homo sapiens",SESTD1,.,hg19,.
3932,HS_03038791,chr2,181293207,181293431,224,"High throughput",K562,Blood,Blood,"Homo sapiens",CWC22,.,hg19,.
3933,HS_03038792,chr2,181449937,181450113,176,"High throughput",K562,Blood,Blood,"Homo sapiens",UBE2E3,.,hg19,.
3935,HS_03038794,chr2,183903107,183903758,651,"High throughput",K562,Blood,Blood,"Homo sapiens",NCKAP1,.,hg19,.
3936,HS_03038795,chr2,185068979,185069152,173,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF804A,.,hg19,.
3937,HS_03038796,chr2,186113556,186113734,178,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF804A,.,hg19,.
3938,HS_03038797,chr2,186781480,186781581,101,"High throughput",K562,Blood,Blood,"Homo sapiens",FSIP2,.,hg19,.
3939,HS_03038798,chr2,187744049,187744226,177,"High throughput",K562,Blood,Blood,"Homo sapiens",ZSWIM2,.,hg19,.
3940,HS_03038799,chr2,190727824,190728081,257,"High throughput",K562,Blood,Blood,"Homo sapiens",PMS1,.,hg19,.
3941,HS_03038800,chr2,191293549,191293748,199,"High throughput",K562,Blood,Blood,"Homo sapiens",MFSD6,.,hg19,.
3943,HS_03038802,chr2,192055155,192055352,197,"High throughput",K562,Blood,Blood,"Homo sapiens",STAT4,.,hg19,.
3944,HS_03038803,chr2,192310324,192310491,167,"High throughput",K562,Blood,Blood,"Homo sapiens",MYO1B,.,hg19,.
3945,HS_03038804,chr2,192406286,192406448,162,"High throughput",K562,Blood,Blood,"Homo sapiens",MYO1B,.,hg19,.
3946,HS_03038805,chr2,192510916,192511055,139,"High throughput",K562,Blood,Blood,"Homo sapiens",NABP1,.,hg19,.
3947,HS_03038806,chr2,192867249,192867501,252,"High throughput",K562,Blood,Blood,"Homo sapiens",TMEFF2,.,hg19,.
3948,HS_03038807,chr2,195768635,195768838,203,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC39A10,.,hg19,.
3949,HS_03038808,chr2,197269708,197269898,190,"High throughput",K562,Blood,Blood,"Homo sapiens",HECW2,.,hg19,.
3950,HS_03038809,chr2,198803213,198803426,213,"High throughput",K562,Blood,Blood,"Homo sapiens",PLCL1,.,hg19,.
3951,HS_03038810,chr2,200874708,200874865,157,"High throughput",K562,Blood,Blood,"Homo sapiens",MAIP1,.,hg19,.
3952,HS_03038811,chr2,201828394,201828792,398,"High throughput",K562,Blood,Blood,"Homo sapiens",ORC2,.,hg19,.
3953,HS_03038812,chr2,201988912,201989135,223,"High throughput",K562,Blood,Blood,"Homo sapiens",CFLAR,.,hg19,.
3954,HS_03038813,chr2,201990328,201990574,246,"High throughput",K562,Blood,Blood,"Homo sapiens",CFLAR,.,hg19,.
3955,HS_03038814,chr2,202835024,202835222,198,"High throughput",K562,Blood,Blood,"Homo sapiens",FZD7,.,hg19,.
3956,HS_03038815,chr2,203853358,203853583,225,"High throughput",K562,Blood,Blood,"Homo sapiens",WDR12,.,hg19,.
3957,HS_03038816,chr2,203975480,203975646,166,"High throughput",K562,Blood,Blood,"Homo sapiens",NBEAL1,.,hg19,.
3958,HS_03038817,chr2,204192872,204193059,187,"High throughput",K562,Blood,Blood,"Homo sapiens",ABI2,CYP20A1,hg19,.
3959,HS_03038818,chr2,206646133,206646356,223,"High throughput",K562,Blood,Blood,"Homo sapiens",NRP2,.,hg19,.
3960,HS_03038819,chr2,207232447,207232644,197,"High throughput",K562,Blood,Blood,"Homo sapiens",ZDBF2,.,hg19,.
3961,HS_03038820,chr2,208577028,208577187,159,"High throughput",K562,Blood,Blood,"Homo sapiens",CCNYL1,.,hg19,.
3964,HS_03038823,chr2,216028241,216028408,167,"High throughput",K562,Blood,Blood,"Homo sapiens",ABCA12,.,hg19,.
3966,HS_03038825,chr2,219290512,219290729,217,"High throughput",K562,Blood,Blood,"Homo sapiens",VIL1,.,hg19,.
3967,HS_03038826,chr2,219584289,219584586,297,"High throughput",K562,Blood,Blood,"Homo sapiens",TTLL4,.,hg19,.
3968,HS_03038827,chr2,220142489,220142691,202,"High throughput",K562,Blood,Blood,"Homo sapiens",TUBA4A,GLB1L,hg19,.
3969,HS_03038828,chr2,220325404,220325584,180,"High throughput",K562,Blood,Blood,"Homo sapiens",SPEG,.,hg19,.
3970,HS_03038829,chr2,220360158,220360338,180,"High throughput",K562,Blood,Blood,"Homo sapiens",AC053503.6,.,hg19,.
3971,HS_03038830,chr2,220379127,220379302,175,"High throughput",K562,Blood,Blood,"Homo sapiens",ASIC4,.,hg19,.
3972,HS_03038831,chr2,220422411,220422601,190,"High throughput",K562,Blood,Blood,"Homo sapiens",OBSL1,.,hg19,.
3973,HS_03038832,chr2,223502966,223503113,147,"High throughput",K562,Blood,Blood,"Homo sapiens",FARSB,.,hg19,.
3974,HS_03038833,chr2,223521038,223521234,196,"High throughput",K562,Blood,Blood,"Homo sapiens",FARSB,.,hg19,.
3975,HS_03038834,chr2,223553330,223553532,202,"High throughput",K562,Blood,Blood,"Homo sapiens",MOGAT1,.,hg19,.
3976,HS_03038835,chr2,230278032,230278250,218,"High throughput",K562,Blood,Blood,"Homo sapiens",DNER,.,hg19,.
3977,HS_03038836,chr2,230829825,230830039,214,"High throughput",K562,Blood,Blood,"Homo sapiens",FBXO36,.,hg19,.
3979,HS_03038838,chr2,231084625,231084811,186,"High throughput",K562,Blood,Blood,"Homo sapiens",SP110,.,hg19,.
3981,HS_03038840,chr2,231850196,231850380,184,"High throughput",K562,Blood,Blood,"Homo sapiens",SPATA3,PSMD1,hg19,.
3983,HS_03038842,chr2,232645182,232645405,223,"High throughput",K562,Blood,Blood,"Homo sapiens",PDE6D,.,hg19,.
3984,HS_03038843,chr2,232986245,232986439,194,"High throughput",K562,Blood,Blood,"Homo sapiens",DIS3L2,.,hg19,.
3986,HS_03038845,chr2,234151441,234151635,194,"High throughput",K562,Blood,Blood,"Homo sapiens",ATG16L1,.,hg19,.
3988,HS_03038847,chr2,234668353,234668527,174,"High throughput",K562,Blood,Blood,"Homo sapiens",UGT1A8,.,hg19,.
3989,HS_03038848,chr2,234920120,234920398,278,"High throughput",K562,Blood,Blood,"Homo sapiens",TRPM8,.,hg19,.
3990,HS_03038849,chr2,235066116,235066288,172,"High throughput",K562,Blood,Blood,"Homo sapiens",SPP2,.,hg19,.
3991,HS_03038850,chr2,236045748,236045962,214,"High throughput",K562,Blood,Blood,"Homo sapiens",SH3BP4,.,hg19,.
3992,HS_03038851,chr2,236080141,236080327,186,"High throughput",K562,Blood,Blood,"Homo sapiens",SH3BP4,.,hg19,.
3993,HS_03038852,chr2,236369201,236369397,196,"High throughput",K562,Blood,Blood,"Homo sapiens",AGAP1,.,hg19,.
3994,HS_03038853,chr2,237116979,237117150,171,"High throughput",K562,Blood,Blood,"Homo sapiens",ASB18,.,hg19,.
3995,HS_03038854,chr2,238480736,238480921,185,"High throughput",K562,Blood,Blood,"Homo sapiens",RAB17,.,hg19,.
3996,HS_03038855,chr2,238512891,238513071,180,"High throughput",K562,Blood,Blood,"Homo sapiens",RAB17,.,hg19,.
3997,HS_03038856,chr2,238671072,238671284,212,"High throughput",K562,Blood,Blood,"Homo sapiens",LRRFIP1,.,hg19,.
3998,HS_03038857,chr2,238941390,238941585,195,"High throughput",K562,Blood,Blood,"Homo sapiens",UBE2F,.,hg19,.
3999,HS_03038858,chr2,238951349,238951541,192,"High throughput",K562,Blood,Blood,"Homo sapiens",UBE2F,.,hg19,.
4002,HS_03038861,chr2,239764522,239764712,190,"High throughput",K562,Blood,Blood,"Homo sapiens",TWIST2,.,hg19,.
4003,HS_03038862,chr2,240197413,240197621,208,"High throughput",K562,Blood,Blood,"Homo sapiens",HDAC4,.,hg19,.
4004,HS_03038863,chr2,240274162,240274355,193,"High throughput",K562,Blood,Blood,"Homo sapiens",HDAC4,.,hg19,.
4005,HS_03038864,chr2,240868321,240868542,221,"High throughput",K562,Blood,Blood,"Homo sapiens",NDUFA10,.,hg19,.
4007,HS_03038866,chr2,241301246,241301403,157,"High throughput",K562,Blood,Blood,"Homo sapiens",GPC1,.,hg19,.
4008,HS_03038867,chr2,241646918,241647077,159,"High throughput",K562,Blood,Blood,"Homo sapiens",KIF1A,.,hg19,.
4011,HS_03038870,chr2,242460159,242460383,224,"High throughput",K562,Blood,Blood,"Homo sapiens",STK25,.,hg19,.
4012,HS_03038871,chr2,242491360,242491598,238,"High throughput",K562,Blood,Blood,"Homo sapiens",BOK,.,hg19,.
4013,HS_03038872,chr2,242626177,242626439,262,"High throughput",K562,Blood,Blood,"Homo sapiens",DTYMK,.,hg19,.
4014,HS_03038873,chr2,242641310,242641473,163,"High throughput",K562,Blood,Blood,"Homo sapiens",ING5,.,hg19,.
4015,HS_03038874,chr2,242784078,242784237,159,"High throughput",K562,Blood,Blood,"Homo sapiens",PDCD1,.,hg19,.
4016,HS_03038875,chr3,3310572,3310785,213,"High throughput",K562,Blood,Blood,"Homo sapiens",CRBN,.,hg19,.
4021,HS_03038880,chr3,5306534,5306699,165,"High throughput",K562,Blood,Blood,"Homo sapiens",EDEM1,.,hg19,.
4023,HS_03038882,chr3,8082011,8082222,211,"High throughput",K562,Blood,Blood,"Homo sapiens",GRM7,.,hg19,.
4026,HS_03038885,chr3,9866222,9866442,220,"High throughput",K562,Blood,Blood,"Homo sapiens",ARPC4-TTLL3,OGG1,hg19,.
4027,HS_03038886,chr3,10394060,10394233,173,"High throughput",K562,Blood,Blood,"Homo sapiens",ATP2B2,.,hg19,.
4029,HS_03038888,chr3,11299925,11300126,201,"High throughput",K562,Blood,Blood,"Homo sapiens",HRH1,.,hg19,.
4030,HS_03038889,chr3,11328313,11328445,132,"High throughput",K562,Blood,Blood,"Homo sapiens",ATG7,.,hg19,.
4031,HS_03038890,chr3,12003099,12003242,143,"High throughput",K562,Blood,Blood,"Homo sapiens",SYN2,.,hg19,.
4033,HS_03038892,chr3,12684584,12684794,210,"High throughput",K562,Blood,Blood,"Homo sapiens",RAF1,.,hg19,.
4037,HS_03038896,chr3,13363927,13364126,199,"High throughput",K562,Blood,Blood,"Homo sapiens",NUP210,.,hg19,.
4038,HS_03038897,chr3,13372259,13372426,167,"High throughput",K562,Blood,Blood,"Homo sapiens",NUP210,.,hg19,.
4041,HS_03038900,chr3,14469801,14469955,154,"High throughput",K562,Blood,Blood,"Homo sapiens",SLC6A6,.,hg19,.
4042,HS_03038901,chr3,14855464,14855666,202,"High throughput",K562,Blood,Blood,"Homo sapiens",FGD5,.,hg19,.
4043,HS_03038902,chr3,14965692,14965871,179,"High throughput",K562,Blood,Blood,"Homo sapiens",FGD5,.,hg19,.
4044,HS_03038903,chr3,15329844,15330019,175,"High throughput",K562,Blood,Blood,"Homo sapiens",SH3BP5,.,hg19,.
4045,HS_03038904,chr3,15469022,15469185,163,"High throughput",K562,Blood,Blood,"Homo sapiens",METTL6,.,hg19,.
4046,HS_03038905,chr3,16556589,16556764,175,"High throughput",K562,Blood,Blood,"Homo sapiens",RFTN1,.,hg19,.
4047,HS_03038906,chr3,16577170,16577365,195,"High throughput",K562,Blood,Blood,"Homo sapiens",RFTN1,.,hg19,.
4049,HS_03038908,chr3,18088671,18088844,173,"High throughput",K562,Blood,Blood,"Homo sapiens",TBC1D5,.,hg19,.
4050,HS_03038909,chr3,19188392,19188563,171,"High throughput",K562,Blood,Blood,"Homo sapiens",KCNH8,.,hg19,.
4051,HS_03038910,chr3,20044283,20044424,141,"High throughput",K562,Blood,Blood,"Homo sapiens",PP2D1,.,hg19,.
4052,HS_03038911,chr3,20355404,20355578,174,"High throughput",K562,Blood,Blood,"Homo sapiens",SGO1,.,hg19,.
4053,HS_03038912,chr3,21245759,21245949,190,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF385D,.,hg19,.
4054,HS_03038913,chr3,23004270,23004480,210,"High throughput",K562,Blood,Blood,"Homo sapiens",UBE2E2,.,hg19,.
4060,HS_03038919,chr3,25831407,25831626,219,"High throughput",K562,Blood,Blood,"Homo sapiens",NGLY1,.,hg19,.
4061,HS_03038920,chr3,26727688,26727896,208,"High throughput",K562,Blood,Blood,"Homo sapiens",LRRC3B,LRRC3B,hg19,.
4062,HS_03038921,chr3,31068205,31068399,194,"High throughput",K562,Blood,Blood,"Homo sapiens",GADL1,.,hg19,.
4063,HS_03038922,chr3,31490161,31490339,178,"High throughput",K562,Blood,Blood,"Homo sapiens",STT3B,.,hg19,.
4064,HS_03038923,chr3,32139776,32139875,99,"High throughput",K562,Blood,Blood,"Homo sapiens",GPD1L,.,hg19,.
4065,HS_03038924,chr3,32828513,32828689,176,"High throughput",K562,Blood,Blood,"Homo sapiens",CNOT10,.,hg19,.
4066,HS_03038925,chr3,32944496,32944651,155,"High throughput",K562,Blood,Blood,"Homo sapiens",TRIM71,.,hg19,.
4067,HS_03038926,chr3,32978284,32978481,197,"High throughput",K562,Blood,Blood,"Homo sapiens",CCR4,.,hg19,.
4070,HS_03038929,chr3,33480902,33481136,234,"High throughput",K562,Blood,Blood,"Homo sapiens",UBP1,.,hg19,.
4071,HS_03038930,chr3,34661590,34661813,223,"High throughput",K562,Blood,Blood,"Homo sapiens",PDCD6IP,.,hg19,.
4072,HS_03038931,chr3,36863988,36864163,175,"High throughput",K562,Blood,Blood,"Homo sapiens",TRANK1,.,hg19,.
4073,HS_03038932,chr3,36899292,36899475,183,"High throughput",K562,Blood,Blood,"Homo sapiens",TRANK1,.,hg19,.
4074,HS_03038933,chr3,36907187,36907362,175,"High throughput",K562,Blood,Blood,"Homo sapiens",TRANK1,.,hg19,.
4075,HS_03038934,chr3,36952104,36952272,168,"High throughput",K562,Blood,Blood,"Homo sapiens",TRANK1,EPM2AIP1,hg19,.
4077,HS_03038936,chr3,37284389,37285183,794,"High throughput",K562,Blood,Blood,"Homo sapiens",GOLGA4,LRRFIP2,hg19,.
4080,HS_03038939,chr3,38035290,38035739,449,"High throughput",K562,Blood,Blood,"Homo sapiens",VILL,.,hg19,.
4082,HS_03038941,chr3,39166834,39167009,175,"High throughput",K562,Blood,Blood,"Homo sapiens",TTC21A,.,hg19,.
4087,HS_03038946,chr3,42103275,42103494,219,"High throughput",K562,Blood,Blood,"Homo sapiens",TRAK1,ULK4,hg19,.
4090,HS_03038949,chr3,42729552,42729776,224,"High throughput",K562,Blood,Blood,"Homo sapiens",KLHL40,.,hg19,.
4092,HS_03038951,chr3,43330978,43331205,227,"High throughput",K562,Blood,Blood,"Homo sapiens",SNRK,.,hg19,.
4093,HS_03038952,chr3,43744690,43744834,144,"High throughput",K562,Blood,Blood,"Homo sapiens",ABHD5,.,hg19,.
4095,HS_03038954,chr3,44482886,44483092,206,"High throughput",K562,Blood,Blood,"Homo sapiens",ZNF445,.,hg19,.
4098,HS_03038957,chr3,45169788,45170032,244,"High throughput",K562,Blood,Blood,"Homo sapiens",CDCP1,.,hg19,.
4099,HS_03038958,chr3,45534631,45534827,196,"High throughput",K562,Blood,Blood,"Homo sapiens",LARS2,.,hg19,.
4100,HS_03038959,chr3,45585473,45585699,226,"High throughput",K562,Blood,Blood,"Homo sapiens",LARS2,.,hg19,.
4101,HS_03038960,chr3,45586492,45586702,210,"High throughput",K562,Blood,Blood,"Homo sapiens",LARS2,.,hg19,.
4102,HS_03038961,chr3,45769094,45769290,196,"High throughput",K562,Blood,Blood,"Homo sapiens",SACM1L,.,hg19,.
4105,HS_03038964,chr3,46386020,46386226,206,"High throughput",K562,Blood,Blood,"Homo sapiens",CCR2,.,hg19,.
4106,HS_03038965,chr3,47008050,47008221,171,"High throughput",K562,Blood,Blood,"Homo sapiens",CCDC12,.,hg19,.
4107,HS_03038966,chr3,47082829,47083038,209,"High throughput",K562,Blood,Blood,"Homo sapiens",SETD2,.,hg19,.
4109,HS_03038968,chr3,47508426,47508527,101,"High throughput",K562,Blood,Blood,"Homo sapiens",SCAP,ELP6,hg19,.
4110,HS_03038969,chr3,47710070,47710273,203,"High throughput",K562,Blood,Blood,"Homo sapiens",SMARCC1,.,hg19,.
4111,HS_03038970,chr3,47846226,47846422,196,"High throughput",K562,Blood,Blood,"Homo sapiens",DHX30,.,hg19,.
4112,HS_03038971,chr3,47888661,47888762,101,"High throughput",K562,Blood,Blood,"Homo sapiens",DHX30,.,hg19,.
4114,HS_03038973,chr3,48189821,48190010,189,"High throughput",K562,Blood,Blood,"Homo sapiens",CDC25A,.,hg19,.
4115,HS_03038974,chr3,49055009,49055243,234,"High throughput",K562,Blood,Blood,"Homo sapiens",DALRD3,NDUFAF3,hg19,.
4116,HS_03038975,chr3,49058926,49059128,202,"High throughput",K562,Blood,Blood,"Homo sapiens",DALRD3,P4HTM,hg19,.
4117,HS_03038976,chr3,49230135,49230318,183,"High throughput",K562,Blood,Blood,"Homo sapiens",C3orf84,.,hg19,.
4119,HS_03038978,chr3,49758476,49758653,177,"High throughput",K562,Blood,Blood,"Homo sapiens",RNF123,APEH,hg19,.
4120,HS_03038979,chr3,49824674,49824838,164,"High throughput",K562,Blood,Blood,"Homo sapiens",IP6K1,AMIGO3,hg19,.
4121,HS_03038980,chr3,49825619,49825828,209,"High throughput",K562,Blood,Blood,"Homo sapiens",IP6K1,TRAIP,hg19,.
4124,HS_03038983,chr3,50575146,50575387,241,"High throughput",K562,Blood,Blood,"Homo sapiens",C3orf18,HEMK1,hg19,.
4126,HS_03038985,chr3,52463989,52464149,160,"High throughput",K562,Blood,Blood,"Homo sapiens",SEMA3G,.,hg19,.
4127,HS_03038986,chr3,52553364,52553507,143,"High throughput",K562,Blood,Blood,"Homo sapiens",STAB1,.,hg19,.
4129,HS_03038988,chr3,52906559,52906829,270,"High throughput",K562,Blood,Blood,"Homo sapiens",STIMATE-MUSTN1,.,hg19,.
4130,HS_03038989,chr3,53033923,53034166,243,"High throughput",K562,Blood,Blood,"Homo sapiens",SFMBT1,.,hg19,.
4131,HS_03038990,chr3,54520692,54520885,193,"High throughput",K562,Blood,Blood,"Homo sapiens",CACNA2D3,.,hg19,.
4133,HS_03038992,chr3,55183044,55183208,164,"High throughput",K562,Blood,Blood,"Homo sapiens",CACNA2D3,.,hg19,.
4134,HS_03038993,chr3,55508124,55508358,234,"High throughput",K562,Blood,Blood,"Homo sapiens",WNT5A,.,hg19,.
4135,HS_03038994,chr3,55612193,55612392,199,"High throughput",K562,Blood,Blood,"Homo sapiens",ERC2,WNT5A,hg19,.
4136,HS_03038995,chr3,55615025,55615237,212,"High throughput",K562,Blood,Blood,"Homo sapiens",ERC2,WNT5A,hg19,.
4137,HS_03038996,chr3,56045180,56045364,184,"High throughput",K562,Blood,Blood,"Homo sapiens",ERC2,.,hg19,.
4139,HS_03038998,chr3,57218732,57218927,195,"High throughput",K562,Blood,Blood,"Homo sapiens",HESX1,.,hg19,.
4140,HS_03038999,chr3,57402873,57403048,175,"High throughput",K562,Blood,Blood,"Homo sapiens",DNAH12,.,hg19,.
4141,HS_03039000,chr3,58147356,58147553,197,"High throughput",K562,Blood,Blood,"Homo sapiens",FLNB,.,hg19,.
4142,HS_03039001,chr3,58363583,58363810,227,"High throughput",K562,Blood,Blood,"Homo sapiens",PXK,.,hg19,.
4143,HS_03039002,chr3,58602944,58603149,205,"High throughput",K562,Blood,Blood,"Homo sapiens",FAM107A,.,hg19,.
4145,HS_03039004,chr3,59599597,59599768,171,"High throughput",K562,Blood,Blood,"Homo sapiens",FHIT,.,hg19,.
4147,HS_03039006,chr3,60349391,60349588,197,"High throughput",K562,Blood,Blood,"Homo sapiens",FHIT,.,hg19,.
4150,HS_03039009,chr3,66663707,66663920,213,"High throughput",K562,Blood,Blood,"Homo sapiens",LRIG1,.,hg19,.
4152,HS_03039011,chr3,70838694,70838912,218,"High throughput",K562,Blood,Blood,"Homo sapiens",FOXP1,.,hg19,.
4154,HS_03039013,chr3,71214878,71215027,149,"High throughput",K562,Blood,Blood,"Homo sapiens",FOXP1,.,hg19,.
4155,HS_03039014,chr3,72023234,72023416,182,"High throughput",K562,Blood,Blood,"Homo sapiens",PROK2,.,hg19,.
4157,HS_03039016,chr3,72291263,72291470,207,"High throughput",K562,Blood,Blood,"Homo sapiens",RYBP,.,hg19,.
4159,HS_03039018,chr3,75174643,75174797,154,"High throughput",K562,Blood,Blood,"Homo sapiens",FRG2C,.,hg19,.
4160,HS_03039019,chr3,79914289,79914466,177,"High throughput",K562,Blood,Blood,"Homo sapiens",ROBO1,ROBO1,hg19,.
4162,HS_03039021,chr3,80658915,80659124,209,"High throughput",K562,Blood,Blood,"Homo sapiens",ROBO1,.,hg19,.
4163,HS_03039022,chr3,80782659,80782903,244,"High throughput",K562,Blood,Blood,"Homo sapiens",GBE1,.,hg19,.
4164,HS_03039023,chr3,85443162,85443393,231,"High throughput",K562,Blood,Blood,"Homo sapiens",CADM2,.,hg19,.
4165,HS_03039024,chr3,85794578,85794816,238,"High throughput",K562,Blood,Blood,"Homo sapiens",CADM2,.,hg19,.
4166,HS_03039025,chr3,95432974,95433112,138,"High throughput",K562,Blood,Blood,"Homo sapiens",MTRNR2L12,.,hg19,.
4167,HS_03039026,chr3,98647410,98647601,191,"High throughput",K562,Blood,Blood,"Homo sapiens",DCBLD2,.,hg19,.
4168,HS_03039027,chr3,99536387,99537141,754,"High throughput",K562,Blood,Blood,"Homo sapiens",CMSS1,FILIP1L,hg19,.
4171,HS_03039030,chr3,101568085,101568256,171,"High throughput",K562,Blood,Blood,"Homo sapiens",NFKBIZ,.,hg19,.
4172,HS_03039031,chr3,102792260,102792459,199,"High throughput",K562,Blood,Blood,"Homo sapiens",ZPLD1,.,hg19,.
4173,HS_03039032,chr3,107722923,107723084,161,"High throughput",K562,Blood,Blood,"Homo sapiens",CD47,.,hg19,.
